,instance_date,actual_worth,row_status_code,property_type_en,property_sub_type_en,area_name_en,actual_area,worth_per_sqft
20341,01/16/2025,45958.27271843803,Completed,Unit,Flat,Al Qusais Industrial Fourth,92.02,499.43786914190423
20345,07/14/2023,29262.502494452856,Completed,Unit,Flat,Madinat Al Mataar,41.58,703.76388875548
20346,07/17/2023,55519.52720752586,Completed,Unit,Flat,Business Bay,64.57,859.834709734023
20347,07/17/2023,55818.632320245466,Completed,Unit,Flat,Al Yelayiss 2,82.46,676.9176851836705
20348,07/27/2023,633715.3348946692,Completed,Unit,Flat,Marsa Dubai,304.78,2079.2549868582887
20349,09/19/2023,127007.4844713355,Completed,Unit,Flat,Business Bay,124.75,1018.096067906497
20350,09/25/2023,384226.05566357647,Completed,Unit,Flat,Island 2,179.47,2140.892938449749
20351,09/27/2023,149077.42262374156,Completed,Unit,Office,Burj Khalifa,149.76,995.442191664941
20352,10/18/2023,60265.58931031438,Completed,Unit,Flat,Al Hebiah Fourth,115.51,521.7348221826195
20355,11/21/2023,159504.2600432792,Completed,Unit,Flat,Marsa Dubai,123.15,1295.2030860193195
20357,12/14/2023,326755.0183940397,Completed,Building,Villa,Al Thanyah Third,504.74,647.3729413045127
20359,02/23/2024,163728.9855792806,Completed,Unit,Flat,Business Bay,125.82,1301.2953868962056
20360,03/18/2024,161134.1136550615,Completed,Building,Villa,Jabal Ali First,226.27,712.1320265835571
20362,05/21/2024,264142.4905655898,Completed,Unit,Hotel Apartment,Burj Khalifa,200.47,1317.6160550984675
20363,05/21/2024,93862.12519223052,Completed,Unit,Hotel Apartment,Burj Khalifa,71.22,1317.9180734657473
20364,05/29/2024,207716.5203625247,Completed,Building,Villa,Al Thanayah Fourth,251.4,826.2391422534793
20371,01/15/2025,178042.73173930688,Completed,Building,Villa,Al Yelayiss 2,172.63,1031.3545255129866
20372,01/20/2025,155274.72067691846,Completed,Unit,Office,Al Thanyah First,256.97,604.2523278083762
20373,01/27/2025,90265.53515565016,Completed,Unit,Flat,Marsa Dubai,98.86,913.0642843986461
20374,01/27/2025,279028.6871351515,Completed,Unit,Flat,Burj Khalifa,143.63,1942.6908524343903
20375,02/17/2025,162019.0565070538,Completed,Unit,Flat,Marsa Dubai,163.52,990.8210402828632
20376,02/20/2025,130939.10864390044,Completed,Unit,Flat,Al Merkadh,84.67,1546.4640208326496
20378,09/26/2023,433880.8397088705,Completed,Building,Villa,Dubai Investment Park First,774.83,559.969076712144
20379,10/13/2023,266274.1642933818,Completed,Building,Villa,Wadi Al Safa 7,217.25,1225.657833341228
20383,12/13/2023,148631.0635605134,Completed,Unit,Flat,Marsa Dubai,134.48,1105.2280157682437
20392,03/13/2024,179071.0301478274,Completed,Building,Villa,Al Hebiah Sixth,168.54,1062.4838622749935
20393,03/19/2024,171165.35125234514,Completed,Unit,Flat,Burj Khalifa,120.05,1425.7838504985018
20394,03/28/2024,138428.33297848428,Completed,Unit,Office,Al Thanyah Fifth,181.53,762.5644961079947
20395,04/24/2024,240446.34867740216,Completed,Unit,Flat,Palm Jumeirah,198.97,1208.455288120833
20396,04/24/2024,185461.1788951113,Completed,Building,Villa,Wadi Al Safa 7,186.3,995.4974712566361
20400,05/24/2024,158530.29359988307,Completed,Building,Villa,Al Thanayah Fourth,306.21,517.7175585378762
20402,05/14/2024,81321.28552787074,Completed,Unit,Flat,Marsa Dubai,75.13,1082.4076338063455
20403,06/26/2024,438928.18349677406,Completed,Unit,Hotel Apartment,Burj Khalifa,202.58,2166.6906086325107
20405,07/16/2024,134000.82567316844,Completed,Unit,Office,Al Thanyah Fifth,74.59,1796.4985342963994
20406,07/26/2024,118958.73414585114,Completed,Unit,Flat,Al Thanyah Fifth,127.47,933.2292629312868
20407,09/18/2024,156442.0303993128,Completed,Unit,Flat,Marsa Dubai,84.74,1846.1414963336417
20408,09/19/2024,58986.982850775705,Completed,Unit,Office,Dubai Investment Park First,171.69,343.56679393544005
20409,09/19/2024,54394.73779869451,Completed,Unit,Office,Dubai Investment Park First,155.73,349.28875488791186
20410,09/19/2024,69760.50285202202,Completed,Unit,Office,Dubai Investment Park First,206.6,337.65974274938054
20411,09/19/2024,43053.317863398195,Completed,Unit,Office,Dubai Investment Park First,120.64,356.8743191594678
20412,09/19/2024,49398.55829897974,Completed,Unit,Flat,Al Hebiah First,87.61,563.846116869989
20413,01/13/2025,55785.107615703666,Completed,Unit,Flat,Al Hebiah Fifth,103.05,541.3402000553485
20414,01/20/2025,46495.073038321476,Completed,Unit,Flat,Al Qusais Industrial Fourth,93.78,495.7887933282307
20415,01/20/2025,127943.4350822817,Completed,Unit,Flat,Al Qusais Industrial Fourth,314.93,406.259915162994
20416,01/20/2025,94189.58583551373,Completed,Unit,Flat,Al Barsha South Fifth,124.37,757.3336482713977
20417,01/22/2025,67292.43963795011,Completed,Unit,Flat,Wadi Al Safa 2,167.75,401.14718115022424
20418,01/26/2025,163205.83742769796,Completed,Unit,Flat,Marsa Dubai,144.74,1127.579365950656
20419,02/13/2025,173530.6949378742,Completed,Unit,Flat,Palm Jumeirah,96.64,1795.6404691419102
20420,06/22/2023,107864.7097792196,Completed,Building,Villa,Al Thanayah Fourth,172.5,625.3026653867803
20425,09/20/2023,149852.63254724993,Completed,Unit,Flat,Business Bay,89.82,1668.3659824899794
20426,10/19/2023,88289.50415841056,Completed,Unit,Flat,Al Khairan First,62.59,1410.6008013805808
20427,10/25/2023,159464.04019017934,Completed,Building,Villa,Wadi Al Safa 6,294.73,541.0512679068277
20429,11/23/2023,203869.76025804327,Completed,Building,Villa,Hadaeq Sheikh Mohammed Bin Rashid,282.97,720.4642197336935
20430,11/28/2023,321835.4707115997,Completed,Unit,Flat,Palm Jumeirah,174.9,1840.1113248233257
20434,12/21/2023,190274.4461943737,Completed,Building,Villa,Al Yelayiss 1,408.83,465.41214244153736
20435,12/21/2023,137246.29986401988,Completed,Building,Villa,Al Yelayiss 1,268.3,511.5404392993659
20438,02/27/2024,98887.90948900995,Completed,Building,Villa,Hadaeq Sheikh Mohammed Bin Rashid,110.24,897.0238524039364
20439,02/29/2024,148454.57499345322,Completed,Unit,Flat,Al Thanyah Third,132.29,1122.190452743618
20440,03/13/2024,167109.9881230661,Completed,Unit,Flat,Marsa Dubai,124.3,1344.4085931059221
20441,03/25/2024,100464.88515131036,Completed,Unit,Flat,Al Khairan First,64.39,1560.2560203651244
20442,05/13/2024,135487.87343535677,Completed,Unit,Office,Al Thanyah Fifth,163.31,829.636111905926
20443,05/13/2024,169102.387923955,Completed,Unit,Flat,Al Khairan First,101.91,1659.3306635654499
20444,05/13/2024,90792.51196780987,Completed,Unit,Flat,Al Merkadh,71.25,1274.2808697236474
20445,05/15/2024,75994.60604707302,Completed,Unit,Hotel Rooms,World Islands,37.72,2014.7032356063896
20446,05/15/2024,64816.16568656616,Completed,Unit,Office,Business Bay,76.61,846.0535920449831
20447,05/15/2024,59099.3174286772,Completed,Unit,Flat,Business Bay,50.55,1169.1259629807557
20448,01/16/2024,42535.83963097676,Completed,Unit,Flat,Wadi Al Safa 5,101.65,418.45390684679546
20449,01/24/2024,148368.94311608904,Completed,Unit,Flat,Al Barsha South Fourth,135.84,1092.2330912550724
20450,01/24/2024,155465.90444594956,Completed,Unit,Flat,Marsa Dubai,123.5,1258.8332343801585
20451,05/31/2024,19429.9004963683,Completed,Unit,Flat,Al Warsan First,44.97,432.06360899195687
20452,09/24/2024,162612.12574861402,Completed,Unit,Flat,Palm Jumeirah,106.16,1531.764560555897
20454,01/28/2025,149853.38477779154,Completed,Unit,Flat,Marsa Dubai,106.0,1413.7111771489767
20455,01/30/2025,131283.217024446,Completed,Unit,Flat,Al Merkadh,84.67,1550.5281330394
20457,02/14/2025,26611.748149653817,Completed,Unit,Flat,Al Warsan First,68.93,386.06917379448447
20458,02/14/2025,65647.43310600739,Completed,Unit,Flat,Marsa Dubai,75.16,873.4357784194704
20460,07/13/2023,137701.1382123471,Completed,Building,Villa,Al Thanayah Fourth,247.69,555.9414518646175
20462,08/15/2023,109216.81598764384,Completed,Unit,Flat,Al Merkadh,95.95,1138.2680144621556
20464,11/23/2023,156505.2192484965,Completed,Unit,Flat,Burj Khalifa,114.08,1371.8900705513367
20467,12/19/2023,31958.861743142206,Completed,Unit,Flat,Al Thanyah Fifth,41.21,775.5122966062171
20468,12/19/2023,217954.1154206519,Completed,Unit,Flat,Al Thanyah Fifth,254.31,857.0410735741887
20469,12/22/2023,43892.044531454594,Completed,Unit,Flat,Al Hebiah Fourth,98.14,447.2390924338149
20471,02/15/2024,151262.2895850195,Completed,Building,Villa,Wadi Al Safa 5,275.0,550.0446894000709
20477,06/26/2024,111694.38890912477,Completed,Unit,Office,Business Bay,101.87,1096.4404526271205
20478,05/31/2024,179836.5946063438,Completed,Unit,Flat,Burj Khalifa,120.12,1497.1411472389593
20480,06/30/2024,187212.14607515922,Completed,Building,Villa,Al Yelayiss 1,366.94,510.198250599987
20482,08/21/2024,67440.29596636773,Completed,Unit,Flat,Al Barsha South Fourth,90.24,747.3437053010609
20483,08/21/2024,289319.43907637364,Completed,Unit,Flat,Burj Khalifa,161.22,1794.5629517204668
20484,09/17/2024,173258.67457572045,Completed,Unit,Flat,Marsa Dubai,130.57,1326.9409096708314
20485,10/31/2024,152078.16669399128,Completed,Unit,Flat,Marsa Dubai,77.34,1966.3585039305829
20486,11/19/2024,805216.1327486609,Completed,Unit,Flat,Palm Jumeirah,234.51,3433.6110730828573
20487,11/19/2024,230918.57289848378,Completed,Unit,Flat,Palm Jumeirah,119.91,1925.7657651445566
20489,12/16/2024,151887.37165159115,Completed,Unit,Flat,Al Merkadh,101.19,1501.0116775530305
20492,01/20/2025,72866.1726969987,Completed,Unit,Office,Al Qusais Industrial Fourth,103.47,704.2251154634068
20493,01/20/2025,67130.2093263234,Completed,Unit,Office,Al Qusais Industrial Fourth,95.16,705.4456633703594
20494,01/20/2025,67047.67019957848,Completed,Unit,Office,Al Qusais Industrial Fourth,95.16,704.5782912944355
20495,01/20/2025,66828.93431781074,Completed,Unit,Office,Al Qusais Industrial Fourth,95.16,702.2796796743457
20496,01/20/2025,72481.82591723534,Completed,Unit,Office,Al Qusais Industrial Fourth,103.47,700.5105433191779
20497,01/20/2025,66744.0709915719,Completed,Unit,Office,Al Qusais Industrial Fourth,95.16,701.3878834759553
20498,01/23/2025,22589.111500002597,Completed,Unit,Office,Nadd Hessa,34.58,653.2420908040081
20502,08/21/2023,120948.04638903376,Completed,Unit,Flat,Business Bay,132.83,910.5476653544662
20503,08/23/2023,269156.51810731675,Completed,Unit,Flat,Palm Jumeirah,206.49,1303.484517929763
20505,09/14/2023,110133.98902514928,Completed,Building,Villa,Al Thanayah Fourth,172.5,638.4579073921698
20507,10/26/2023,183558.16248031327,Completed,Unit,Flat,Burj Khalifa,160.35,1144.734408982309
20508,12/14/2023,41000.69139927492,Completed,Unit,Flat,Al Hebiah Fourth,93.0,440.867649454569
20509,12/14/2023,1607072.3521151107,Completed,Building,Villa,World Islands,1037.22,1549.403551912912
20510,12/20/2023,245989.39829716965,Completed,Unit,Office,Al Hebiah First,582.5,422.299396218317
20515,05/15/2024,178042.73173930688,Completed,Building,Villa,Wadi Al Safa 7,259.9,685.043215618726
20516,05/15/2024,103565.88285826833,Completed,Unit,Flat,Al Barsha South Fourth,159.94,647.529591460975
20517,05/15/2024,88704.04105071917,Completed,Unit,Flat,Business Bay,80.21,1105.8975321121952
20518,05/15/2024,133510.0160164274,Completed,Unit,Flat,Business Bay,153.17,871.6459882250272
20519,05/15/2024,121553.14686819125,Completed,Unit,Flat,Business Bay,98.04,1239.8321793981156
20520,01/15/2024,235890.37686453393,Completed,Building,Villa,Al Yelayiss 1,502.15,469.76078236489883
20521,01/15/2024,630568.0082433785,Completed,Unit,Office,Business Bay,264.24,2386.3457774878084
20522,01/15/2024,97589.64414450839,Completed,Unit,Flat,Marsa Dubai,141.03,691.9779064348606
20523,01/15/2024,58714.3215347877,Completed,Unit,Office,Business Bay,74.1,792.3660126152187
20524,01/30/2024,109445.95846708174,Completed,Unit,Flat,Al Hebiah First,258.27,423.765665648669
20525,01/30/2024,139736.0234600973,Completed,Unit,Flat,Zaabeel Second,80.45,1736.93006165441
20526,01/30/2024,188687.57358172274,Completed,Unit,Flat,Marsa Dubai,223.76,843.2587307012993
20528,07/16/2024,179967.8699635235,Completed,Building,Villa,Madinat Al Mataar,263.89,681.9806357327807
20529,07/25/2024,170624.28458350242,Completed,Building,Villa,Wadi Al Safa 5,161.0,1059.7781651149219
20531,01/16/2025,52369.16789503788,Completed,Unit,Flat,Al Qusais Industrial Fourth,115.68,452.7071913471462
20532,01/16/2025,127569.81463526093,Completed,Unit,Flat,Al Qusais Industrial Fourth,314.72,405.34384416389463
20533,01/16/2025,44901.707058875014,Completed,Unit,Flat,Al Qusais Industrial Fourth,89.91,499.4072634731956
20534,01/16/2025,124501.28079490145,Completed,Unit,Flat,Al Qusais Industrial Fourth,308.51,403.55671062494395
20538,02/17/2025,222247.7642654884,Completed,Unit,Flat,Burj Khalifa,117.05,1898.7421124774746
20539,02/19/2025,151216.995514065,Completed,Building,Villa,Al Thanayah Fourth,259.31,583.1514230614515
20540,07/18/2023,61205.849297213404,Completed,Unit,Office,Business Bay,104.88,583.579798791127
20541,07/24/2023,45266.17165841612,Completed,Unit,Flat,Al Barsha South Fourth,58.0,780.4512354899331
20544,08/14/2023,119413.90113138738,Completed,Unit,Flat,Marsa Dubai,102.92,1160.2594357888397
20545,08/21/2023,684870.2283620588,Completed,Unit,Hotel Apartment,Burj Khalifa,313.04,2187.8042050921886
20546,08/21/2023,153218.10753929365,Completed,Unit,Flat,Burj Khalifa,290.11,528.1379736627267
20547,08/29/2023,169910.68412177826,Completed,Unit,Flat,Marsa Dubai,142.0,1196.5541135336498
20549,10/26/2023,159872.36858406328,Completed,Unit,Flat,Marsa Dubai,120.96,1321.6961688497295
20550,10/26/2023,197911.66335680283,Completed,Unit,Flat,Palm Jumeirah,162.18,1220.3210220545247
20553,11/14/2023,98354.52833142062,Completed,Unit,Flat,Business Bay,84.96,1157.6568777238774
20555,12/15/2023,53346.69148384522,Completed,Unit,Flat,Burj Khalifa,42.05,1268.6490245860934
20556,12/20/2023,190994.32340423638,Completed,Building,Villa,Al Yelayiss 1,407.49,468.70922821231534
20557,12/20/2023,176298.26237712268,Completed,Building,Villa,Al Yelayiss 1,360.79,488.6450909867864
20558,01/22/2024,72687.04613012995,Completed,Unit,Flat,Al Thanyah Fifth,69.41,1047.2128818632755
20565,05/30/2024,301978.0213666115,Completed,Unit,Flat,Marsa Dubai,166.11,1817.9400479598546
20566,06/24/2024,163659.85900499334,Completed,Unit,Flat,Business Bay,126.2,1296.8293106576334
20568,07/15/2024,44615.171763016224,Completed,Unit,Flat,Al Merkadh,27.5,1622.3698822914992
20569,07/15/2024,75660.98364158218,Completed,Unit,Flat,Al Merkadh,48.88,1547.892464025822
20570,07/31/2024,148293.38548996247,Completed,Unit,Office,Business Bay,156.31,948.713361205057
20571,07/31/2024,152025.29542111186,Completed,Unit,Flat,Business Bay,144.69,1050.696630182541
20578,06/14/2023,81689.0906541661,Completed,Unit,Flat,Marsa Dubai,109.53,745.8147599211732
20579,08/28/2023,30016.29536102244,Completed,Unit,Office,Business Bay,40.84,734.9729520328707
20580,09/28/2023,182410.22083975337,Completed,Building,Villa,Saih Shuaib 2,408.73,446.28537381585244
20581,10/19/2023,269861.166728858,Completed,Unit,Hotel Apartment,Burj Khalifa,134.28,2009.689951808594
20583,11/20/2023,32401.1273072298,Completed,Unit,Flat,Nadd Hessa,71.97,450.203241728912
20584,11/22/2023,140339.66843992283,Completed,Building,Villa,Al Thanayah Fourth,265.56,528.4668942608932
20585,11/29/2023,88901.19370233185,Completed,Unit,Office,Business Bay,111.32,798.6093577284572
20589,01/26/2024,350488.6716602708,Completed,Unit,Flat,Marsa Dubai,163.07,2149.3142310680737
20590,05/15/2024,180083.92340898418,Completed,Unit,Flat,Burj Khalifa,127.53,1412.090672069193
20591,05/15/2024,181599.7517787582,Completed,Unit,Flat,Burj Khalifa,127.53,1423.9767253097953
20592,05/15/2024,215465.4830781511,Completed,Unit,Hotel Rooms,Palm Jumeirah,115.88,1859.3845622898784
20593,05/17/2024,176695.9007886551,Completed,Unit,Flat,Burj Khalifa,102.56,1722.853946847261
20595,12/18/2023,349664.43692873314,Completed,Unit,Flat,Burj Khalifa,241.45,1448.1856986073024
20601,08/22/2024,152078.16669399128,Completed,Unit,Flat,Burj Khalifa,81.49,1866.2187592832408
20603,11/18/2024,157019.90814478733,Completed,Unit,Flat,Marsa Dubai,122.33,1283.5764583077523
20604,11/26/2024,43249.29246560251,Completed,Unit,Flat,Al Barshaa South Third,75.65,571.7024780648052
20605,11/26/2024,43290.57909140343,Completed,Unit,Flat,Al Barshaa South Third,75.59,572.7024618521422
20608,12/16/2024,111722.6821247323,Completed,Unit,Office,Burj Khalifa,117.85,948.0074851483437
20609,12/17/2024,192879.62605091577,Completed,Building,Villa,Al Yelayiss 2,200.92,959.9822120790154
20612,08/14/2023,120603.40017106938,Completed,Unit,Flat,Marsa Dubai,122.89,981.393117186666
20613,08/21/2023,175720.92543644577,Completed,Unit,Flat,Palm Jumeirah,164.03,1071.27309294913
20614,09/27/2023,74659.22027669325,Completed,Unit,Hotel Rooms,World Islands,47.57,1569.460169785437
20615,09/27/2023,74659.22027669325,Completed,Unit,Hotel Rooms,World Islands,46.4,1609.03491975632
20616,09/27/2023,81310.29658209885,Completed,Unit,Hotel Rooms,World Islands,37.75,2153.9151412476517
20617,10/30/2023,66597.32297915936,Completed,Unit,Flat,Al Safouh First,90.78,733.6122822114933
20619,11/14/2023,151425.85966820252,Completed,Unit,Flat,Marsa Dubai,110.94,1364.934736508045
20620,11/16/2023,190874.3663718823,Completed,Unit,Flat,Marsa Dubai,107.09,1782.3733903434709
20621,12/17/2023,63442.86794199664,Completed,Unit,Flat,Al Thanyah Fifth,67.72,936.8409323980603
20622,12/21/2023,152078.16669399128,Completed,Unit,Flat,Burj Khalifa,85.45,1779.7327875247663
20624,02/20/2024,133997.46808398573,Completed,Unit,Flat,Nad Al Shiba,185.33,723.0209252899461
20625,03/14/2024,92169.19252428242,Completed,Unit,Flat,Business Bay,57.78,1595.17467158675
20626,05/22/2024,162873.42868016183,Completed,Unit,Flat,Al Kheeran,258.67,629.6572029232683
20627,05/27/2024,225176.11170994467,Completed,Unit,Flat,Marsa Dubai,132.59,1698.2887978727254
20628,06/13/2024,2100427.668285619,Completed,Unit,Flat,Palm Jumeirah,1123.24,1869.97228400486
20629,12/20/2023,84956.46484286616,Completed,Unit,Flat,Mirdif,157.58,539.1322810183154
20630,03/20/2024,110105.64313856694,Completed,Unit,Office,Burj Khalifa,108.2,1017.6122286374024
20631,03/20/2024,108981.73504125769,Completed,Building,Villa,Al Thanayah Fourth,172.51,631.7415514535835
20632,04/25/2024,201753.0933070028,Completed,Unit,Flat,Marsa Dubai,172.99,1166.2702659518052
20633,05/14/2024,230678.23746597714,Completed,Unit,Office,Business Bay,175.79,1312.2375417599246
20634,05/17/2024,842485.8749056929,Completed,Unit,Office,Burj Khalifa,404.6,2082.2685983828296
20636,08/27/2024,87942.14872354489,Completed,Unit,Flat,Marsa Dubai,83.71,1050.5572658409376
20638,09/19/2024,74220.96364144864,Completed,Unit,Office,Dubai Investment Park First,219.76,337.736456322573
20639,09/25/2024,40050.91206098557,Completed,Unit,Flat,Me'Aisem First,76.43,524.0208303151323
20640,11/13/2024,236509.9729894339,Completed,Building,Villa,Hadaeq Sheikh Mohammed Bin Rashid,355.57,665.157277018404
20646,01/21/2025,301216.6483307381,Completed,Unit,Flat,Palm Jumeirah,185.23,1626.17636630534
20647,01/23/2025,182004.76561045286,Completed,Unit,Flat,Al Khairan First,109.27,1665.642588180222
20648,02/18/2025,42007.65657930951,Completed,Unit,Office,Business Bay,29.2,1438.6183760037502
20649,02/27/2024,284836.3468302088,Completed,Building,Villa,Al Yufrah 1,257.43,1106.4613558256954
